"日足・最新の選択","当日"," 8月26日","日足"
"市場","銘柄コード","銘柄名","始値","高値","安値","終値","出来高","","","","","","","","","","","","","","",""
"","","","実","実","実","実","        実","","","","","","","","","","","","","","",""
東１,8267,イオン,1732.0,1788.5,1724.0,1775.0,10026700,,,,,,,,,,,,,,,
東１,8270,ユニーＧＨＤ,739.0,748.0,727.0,746.0,2353500,,,,,,,,,,,,,,,
東１,8273,イズミ,5020.0,5090.0,4960.0,5060.0,249500,,,,,,,,,,,,,,,
東１,8274,東武ストア,321.0,322.0,310.0,322.0,376000,,,,,,,,,,,,,,,
東１,8275,フォーバル,1290.0,1290.0,1235.0,1265.0,21200,,,,,,,,,,,,,,,
東１,8276,平和堂,2484.0,2514.0,2450.0,2477.0,153200,,,,,,,,,,,,,,,
東１,8278,フジ,2686.0,2756.0,2670.0,2731.0,308600,,,,,,,,,,,,,,,
東１,8279,ヤオコー,6050.0,6170.0,6000.0,6110.0,110700,,,,,,,,,,,,,,,
東１,8281,ゼビオ,2166.0,2241.0,2151.0,2219.0,146700,,,,,,,,,,,,,,,
東１,8282,ケーズＨＤ,3685.0,3780.0,3635.0,3745.0,401700,,,,,,,,,,,,,,,
東１,8283,ＰＡＬＴＡＣ,2036.0,2117.0,2020.0,2106.0,345100,,,,,,,,,,,,,,,
東１,8285,三谷産業,370.0,387.0,370.0,387.0,44800,,,,,,,,,,,,,,,
東２,8287,ＭＶ西日,1578.0,1591.0,1577.0,1585.0,5100,,,,,,,,,,,,,,,
東１,8289,オリンピック,600.0,646.0,600.0,611.0,14700,,,,,,,,,,,,,,,
東１,8291,日産東ＨＤ,332.0,343.0,331.0,338.0,48700,,,,,,,,,,,,,,,
ＪＱ,8298,ファミリー,434.0,434.0,433.0,433.0,400,,,,,,,,,,,,,,,
ＪＱ,8301,日銀,46000.0,46000.0,45300.0,46000.0,300,,,,,,,,,,,,,,,
東１,8303,新生銀,241.0,251.0,239.0,250.0,31285000,,,,,,,,,,,,,,,
東１,8304,あおぞら,412.0,427.0,405.0,425.0,18927000,,,,,,,,,,,,,,,
東１,8306,三菱ＵＦＪ,750.0,771.9,733.0,769.6,121657700,,,,,,,,,,,,,,,
東１,8308,りそなＨＤ,562.9,583.7,553.3,582.6,19910700,,,,,,,,,,,,,,,
東１,8309,三住トラスト,482.2,491.9,470.0,487.6,24873000,,,,,,,,,,,,,,,
東１,8316,三住フィナ,4577.5,4731.0,4501.0,4718.5,13956300,,,,,,,,,,,,,,,
東１,8324,第四銀,475.0,487.0,470.0,487.0,1147000,,,,,,,,,,,,,,,
東１,8325,北越銀,218.0,224.0,217.0,222.0,280000,,,,,,,,,,,,,,,
東１,8327,西日シ銀,308.0,318.0,306.0,318.0,3733000,,,,,,,,,,,,,,,
東１,8331,千葉銀,820.0,849.0,815.0,848.0,5085000,,,,,,,,,,,,,,,
東１,8332,横浜銀,694.0,714.0,686.7,713.2,5168000,,,,,,,,,,,,,,,
東１,8333,常陽銀,605.0,628.0,603.0,626.0,3655000,,,,,,,,,,,,,,,
東１,8334,群馬銀,757.0,774.0,752.0,772.0,1780000,,,,,,,,,,,,,,,
東１,8336,武蔵銀,3905.0,4030.0,3900.0,4025.0,86200,,,,,,,,,,,,,,,
東１,8337,千葉興,634.0,666.0,628.0,666.0,424400,,,,,,,,,,,,,,,
東１,8338,筑波銀行,394.0,407.0,391.0,403.0,240500,,,,,,,,,,,,,,,
東１,8341,七十七,659.0,679.0,652.0,677.0,1423000,,,,,,,,,,,,,,,
東１,8342,青森銀,332.0,346.0,332.0,345.0,287000,,,,,,,,,,,,,,,
東１,8343,秋田銀,330.0,344.0,330.0,331.0,196000,,,,,,,,,,,,,,,
東１,8344,山形銀,455.0,472.0,455.0,471.0,309000,,,,,,,,,,,,,,,
東１,8345,岩手銀,4770.0,4990.0,4755.0,4970.0,43000,,,,,,,,,,,,,,,
東１,8346,東邦銀,444.0,457.0,444.0,455.0,344000,,,,,,,,,,,,,,,
東１,8349,東北銀,156.0,160.0,154.0,159.0,151000,,,,,,,,,,,,,,,
東１,8350,みち銀,203.0,214.0,203.0,213.0,315000,,,,,,,,,,,,,,,
東１,8354,ふくおか,561.0,578.0,558.0,576.0,4906000,,,,,,,,,,,,,,,
東１,8355,静岡銀,1218.0,1251.0,1211.0,1247.0,2500000,,,,,,,,,,,,,,,
東１,8356,十六銀,465.0,482.0,465.0,481.0,1017000,,,,,,,,,,,,,,,
東１,8358,スルガ銀,2204.0,2248.0,2189.0,2237.0,1110000,,,,,,,,,,,,,,,
東１,8359,八十二,780.0,804.0,780.0,803.0,1203000,,,,,,,,,,,,,,,
東１,8360,山梨銀,525.0,559.0,525.0,558.0,286000,,,,,,,,,,,,,,,
東１,8361,大垣銀,376.0,389.0,374.0,388.0,634000,,,,,,,,,,,,,,,
東１,8362,福井銀,230.0,238.0,228.0,236.0,308000,,,,,,,,,,,,,,,
東１,8363,北国銀,422.0,430.0,419.0,428.0,629000,,,,,,,,,,,,,,,
東１,8364,清水銀,2853.0,3030.0,2853.0,2966.0,8100,,,,,,,,,,,,,,,
東２,8365,富山銀行,300.0,320.0,299.0,317.0,58000,,,,,,,,,,,,,,,
東１,8366,滋賀銀,562.0,595.0,562.0,591.0,1017000,,,,,,,,,,,,,,,
東１,8367,南都銀,376.0,385.0,376.0,384.0,412000,,,,,,,,,,,,,,,
東１,8368,百五銀,534.0,559.0,534.0,557.0,616000,,,,,,,,,,,,,,,
東１,8369,京都銀,1208.0,1259.0,1203.0,1258.0,1759000,,,,,,,,,,,,,,,
東１,8370,紀陽銀行,1662.0,1719.0,1650.0,1707.0,191500,,,,,,,,,,,,,,,
東１,8374,三重銀,253.0,257.0,251.0,256.0,219000,,,,,,,,,,,,,,,
東１,8377,ほくほく,253.0,261.0,253.0,260.0,7082000,,,,,,,,,,,,,,,
東１,8379,広島銀,619.0,640.0,616.0,639.0,2190000,,,,,,,,,,,,,,,
東１,8381,山合銀,989.0,1002.0,976.0,998.0,681000,,,,,,,,,,,,,,,
東１,8382,中国銀,1640.0,1674.0,1625.0,1670.0,546100,,,,,,,,,,,,,,,
東１,8383,鳥取銀,200.0,207.0,200.0,207.0,142000,,,,,,,,,,,,,,,
東１,8385,伊予銀,1288.0,1325.0,1288.0,1322.0,667500,,,,,,,,,,,,,,,
東１,8386,百十四,389.0,402.0,389.0,400.0,507000,,,,,,,,,,,,,,,
東１,8387,四国銀,226.0,232.0,225.0,229.0,376000,,,,,,,,,,,,,,,
東１,8388,阿波銀,637.0,659.0,636.0,656.0,368000,,,,,,,,,,,,,,,
東１,8390,鹿児銀,706.0,727.0,706.0,725.0,277000,,,,,,,,,,,,,,,
東１,8392,大分銀,482.0,499.0,482.0,495.0,426000,,,,,,,,,,,,,,,
東１,8393,宮崎銀,366.0,385.0,366.0,383.0,182000,,,,,,,,,,,,,,,
東１,8394,肥後銀,633.0,656.0,633.0,654.0,292000,,,,,,,,,,,,,,,
東１,8395,佐賀銀,257.0,264.0,251.0,262.0,275000,,,,,,,,,,,,,,,
東１,8396,十八銀,322.0,328.0,317.0,327.0,288000,,,,,,,,,,,,,,,
東１,8397,沖縄銀,4300.0,4460.0,4240.0,4425.0,21300,,,,,,,,,,,,,,,
東１,8399,琉球銀,1613.0,1657.0,1602.0,1653.0,182700,,,,,,,,,,,,,,,
東１,8410,セブン銀,492.0,510.0,482.0,509.0,15007300,,,,,,,,,,,,,,,
東１,8411,みずほ,231.0,237.9,228.1,236.8,378742200,,,,,,,,,,,,,,,
東１,8416,高知銀,137.0,150.0,137.0,143.0,254000,,,,,,,,,,,,,,,
東１,8418,山口ＦＧ,1419.0,1464.0,1419.0,1463.0,1114000,,,,,,,,,,,,,,,
東１,8421,信中金,220200.0,224000.0,220200.0,223900.0,162,,,,,,,,,,,,,,,
東１,8423,アクリーティブ,545.0,560.0,530.0,550.0,1013000,,,,,,,,,,,,,,,
東１,8424,芙蓉リース,4265.0,4475.0,4265.0,4435.0,70900,,,,,,,,,,,,,,,
東１,8425,興銀リース,2365.0,2442.0,2350.0,2432.0,142500,,,,,,,,,,,,,,,
東１,8439,ＴＣＬｅａｓｅ,3445.0,3560.0,3415.0,3535.0,284600,,,,,,,,,,,,,,,
ＪＱ,8462,ＦＶＣ,435.0,475.0,408.0,474.0,557600,,,,,,,,,,,,,,,
東１,8473,ＳＢＩ,1402.0,1455.0,1393.0,1444.0,3304000,,,,,,,,,,,,,,,
東２,8508,Ｊトラスト,940.0,963.0,916.0,956.0,596100,,,,,,,,,,,,,,,
東１,8511,日証金,600.0,626.0,600.0,621.0,459600,,,,,,,,,,,,,,,
東１,8515,アイフル,450.0,459.0,440.0,450.0,39086100,,,,,,,,,,,,,,,
東１,8518,アジア投資,42.0,47.0,42.0,46.0,2244000,,,,,,,,,,,,,,,
東１,8519,ポケットＣ,523.0,544.0,513.0,541.0,197000,,,,,,,,,,,,,,,
東１,8521,長野銀,211.0,212.0,207.0,212.0,752000,,,,,,,,,,,,,,,
東１,8522,名銀,440.0,470.0,440.0,466.0,594000,,,,,,,,,,,,,,,
東１,8524,北洋銀行,446.0,464.0,445.0,463.0,905900,,,,,,,,,,,,,,,
東１,8527,愛知銀,5880.0,6030.0,5820.0,6010.0,11600,,,,,,,,,,,,,,,
東１,8529,第三銀,177.0,185.0,176.0,183.0,251000,,,,,,,,,,,,,,,
東１,8530,中京銀,213.0,224.0,211.0,222.0,79000,,,,,,,,,,,,,,,
東１,8536,東日銀,398.0,409.0,397.0,408.0,244000,,,,,,,,,,,,,,,
東１,8537,大光銀,213.0,221.0,213.0,219.0,96000,,,,,,,,,,,,,,,
東１,8541,愛媛銀,253.0,258.0,250.0,254.0,470000,,,,,,,,,,,,,,,
東１,8542,トマト銀行,175.0,178.0,174.0,177.0,111000,,,,,,,,,,,,,,,
東１,8543,みな銀,236.0,240.0,226.0,238.0,928000,,,,,,,,,,,,,,,
東１,8544,京葉銀,584.0,609.0,584.0,607.0,780000,,,,,,,,,,,,,,,
東１,8545,関西ア銀,1220.0,1248.0,1202.0,1231.0,71200,,,,,,,,,,,,,,,
東１,8550,栃木銀,560.0,596.0,557.0,594.0,313000,,,,,,,,,,,,,,,
東１,8551,北日銀,3010.0,3180.0,3010.0,3180.0,7000,,,,,,,,,,,,,,,
東１,8558,東和銀,103.0,104.0,100.0,103.0,1194000,,,,,,,,,,,,,,,
東１,8562,福島銀,90.0,92.0,88.0,92.0,1525000,,,,,,,,,,,,,,,
東１,8563,大東銀,165.0,165.0,160.0,162.0,160000,,,,,,,,,,,,,,,
東１,8566,リコーリース,3200.0,3285.0,3200.0,3255.0,64400,,,,,,,,,,,,,,,
東１,8570,イオンＦＳ,2528.0,2684.0,2517.0,2649.0,1296000,,,,,,,,,,,,,,,
東１,8572,アコム,529.0,549.0,522.0,546.0,8664700,,,,,,,,,,,,,,,
東１,8584,ジャックス,460.0,475.0,455.0,474.0,1140000,,,,,,,,,,,,,,,
東１,8585,オリコ,185.0,193.0,183.0,192.0,8323200,,,,,,,,,,,,,,,
東１,8586,日立キャピ,2761.0,2846.0,2741.0,2824.0,747100,,,,,,,,,,,,,,,
東１,8589,アプラスＦ,108.0,114.0,107.0,114.0,3645200,,,,,,,,,,,,,,,
東１,8591,オリックス,1531.0,1618.0,1525.0,1601.0,10257100,,,,,,,,,,,,,,,
東１,8593,三菱Ｕリース,553.0,582.0,552.0,577.0,2384200,,,,,,,,,,,,,,,
東１,8595,ジャフコ,5160.0,5430.0,5090.0,5400.0,530400,,,,,,,,,,,,,,,
東１,8600,トモニＨＤ,444.0,454.0,440.0,454.0,356700,,,,,,,,,,,,,,,
東１,8601,大和証,797.1,827.2,787.0,821.4,12364000,,,,,,,,,,,,,,,
東１,8604,野村ＨＤ,719.9,752.4,713.0,743.9,35396700,,,,,,,,,,,,,,,
東１,8609,岡三,711.0,742.0,710.0,735.0,885000,,,,,,,,,,,,,,,
東１,8613,丸三証,1215.0,1265.0,1200.0,1256.0,476900,,,,,,,,,,,,,,,
東１,8614,東洋証,375.0,395.0,373.0,393.0,468000,,,,,,,,,,,,,,,
東１,8616,東海東京,750.0,775.0,743.0,768.0,2381600,,,,,,,,,,,,,,,
東１,8617,光世証,189.0,193.0,183.0,193.0,552000,,,,,,,,,,,,,,,
東１,8622,水戸証,368.0,392.0,365.0,387.0,395600,,,,,,,,,,,,,,,
東１,8624,いちよし,930.0,975.0,926.0,971.0,309300,,,,,,,,,,,,,,,
東２,8625,高木証,197.0,206.0,196.0,206.0,340000,,,,,,,,,,,,,,,
東１,8628,松井証,972.0,1007.0,965.0,1004.0,2090900,,,,,,,,,,,,,,,
東１,8630,損保ＪＰＮＫ,3627.0,3820.0,3623.5,3786.0,3099000,,,,,,,,,,,,,,,
東外,8648,バンクアメリカ,1830.0,1900.0,1816.0,1895.0,8240,,,,,,,,,,,,,,,
東外,8685,ＡＩＧ,6710.0,7000.0,6690.0,6980.0,1242,,,,,,,,,,,,,,,
東外,8686,ＡＦＬ,6820.0,6910.0,6570.0,6860.0,2300,,,,,,,,,,,,,,,
東１,8692,だいこう,957.0,976.0,946.0,965.0,28400,,,,,,,,,,,,,,,
東１,8697,ＪＰＸ,3390.0,3545.0,3365.0,3505.0,1676800,,,,,,,,,,,,,,,
東１,8698,マネックスＧ,282.0,299.0,278.0,296.0,5472500,,,,,,,,,,,,,,,
ＪＱ,8699,沢田ＨＤ,1080.0,1127.0,1068.0,1127.0,31800,,,,,,,,,,,,,,,
ＪＱ,8700,丸八証,173.0,177.0,171.0,177.0,47000,,,,,,,,,,,,,,,
東１,8703,カブ．コム,360.0,369.0,356.0,367.0,2357400,,,,,,,,,,,,,,,
ＪＱ,8704,トレイダーズ,89.0,97.0,86.0,95.0,772600,,,,,,,,,,,,,,,
ＪＱ,8705,岡藤ＨＤ,155.0,168.0,152.0,166.0,90700,,,,,,,,,,,,,,,
東１,8706,極東証,1728.0,1789.0,1704.0,1781.0,311600,,,,,,,,,,,,,,,
東１,8707,岩井コスモ,1323.0,1403.0,1323.0,1397.0,90100,,,,,,,,,,,,,,,
東１,8708,アイザワ証,717.0,740.0,701.0,728.0,174700,,,,,,,,,,,,,,,
ＪＱ,8709,インヴァスト,1035.0,1035.0,1001.0,1007.0,1500,,,,,,,,,,,,,,,
東外,8710,Ｃｉｔｉ,6000.0,6230.0,5940.0,6230.0,4908,,,,,,,,,,,,,,,
東１,8713,フィデアＨＤ,225.0,229.0,221.0,228.0,1021000,,,,,,,,,,,,,,,
東１,8714,池田泉州,494.0,499.0,489.0,496.0,1278900,,,,,,,,,,,,,,,
東１,8715,アニコムＨＤ,2426.0,2530.0,2402.0,2504.0,339600,,,,,,,,,,,,,,,
東１,8721,ベンチャーＲＶ,5070.0,5350.0,5070.0,5220.0,2530,,,,,,,,,,,,,,,
東１,8725,ＭＳ＆ＡＤ,3502.5,3778.5,3501.5,3743.5,4149700,,,,,,,,,,,,,,,
東１,8728,Ｍ２ＨＤ,1403.0,1480.0,1403.0,1470.0,57800,,,,,,,,,,,,,,,
東１,8729,ソニーＦＨ,2070.0,2177.0,2068.0,2169.0,1811100,,,,,,,,,,,,,,,
東１,8732,マネパＧ,385.0,385.0,370.0,379.0,328300,,,,,,,,,,,,,,,
東２,8737,あかつきＦＧ,467.0,499.0,450.0,494.0,211400,,,,,,,,,,,,,,,
ＪＱ,8739,スパークス,328.0,341.0,315.0,339.0,2668300,,,,,,,,,,,,,,,
ＪＱ,8740,フジトミ,259.0,265.0,258.0,261.0,5100,,,,,,,,,,,,,,,
東１,8742,小林洋,254.0,254.0,240.0,250.0,31300,,,,,,,,,,,,,,,
ＪＱ,8746,第一商,430.0,433.0,421.0,433.0,33900,,,,,,,,,,,,,,,
ＪＱ,8747,豊商事,460.0,470.0,450.0,460.0,14000,,,,,,,,,,,,,,,
東１,8750,第一生命,2064.5,2145.5,2045.0,2124.0,9743300,,,,,,,,,,,,,,,
東１,8766,東京海上,4417.0,4623.5,4415.0,4586.5,4606800,,,,,,,,,,,,,,,
ＪＱ,8769,ＡＲＭ,1062.0,1105.0,1061.0,1075.0,20000,,,,,,,,,,,,,,,
東１,8771,Ｅギャランティ,2005.0,2208.0,2000.0,2184.0,59900,,,,,,,,,,,,,,,
東１,8772,アサックス,1492.0,1516.0,1460.0,1502.0,4800,,,,,,,,,,,,,,,
ＪＱ,8783,ＧＦＡ,658.0,700.0,640.0,698.0,63600,,,,,,,,,,,,,,,
ＪＱ,8787,ＵＣＳ,1191.0,1228.0,1120.0,1228.0,11900,,,,,,,,,,,,,,,
東マ,8789,フィンテック,129.0,136.0,128.0,134.0,3403600,,,,,,,,,,,,,,,
東１,8793,ＮＥＣキャピ,1600.0,1637.0,1584.0,1624.0,52100,,,,,,,,,,,,,,,
東１,8795,Ｔ＆ＤＨＤ,1530.5,1585.5,1518.5,1563.0,5761100,,,,,,,,,,,,,,,
ＪＱ,8798,アドバンクリエ,1326.0,1340.0,1298.0,1340.0,7300,,,,,,,,,,,,,,,
東１,8801,三井不,3242.5,3304.5,3166.5,3272.0,5479000,,,,,,,,,,,,,,,
東１,8802,菱地所,2493.5,2585.5,2460.5,2561.0,10397000,,,,,,,,,,,,,,,
東１,8803,平和不,1470.0,1497.0,1451.0,1487.0,304800,,,,,,,,,,,,,,,
東１,8804,東建物,1480.0,1525.0,1459.0,1512.0,2847400,,,,,,,,,,,,,,,
東１,8806,ダイビル,968.0,991.0,959.0,985.0,225800,,,,,,,,,,,,,,,
東１,8818,京阪神ビ,653.0,666.0,646.0,663.0,123400,,,,,,,,,,,,,,,
東１,8830,住友不,3890.0,4024.0,3814.0,3986.5,2849000,,,,,,,,,,,,,,,
東１,8835,太平発,85.0,88.0,84.0,87.0,515000,,,,,,,,,,,,,,,
ＪＱ,8836,ＲＩＳＥ,36.0,39.0,35.0,38.0,257700,,,,,,,,,,,,,,,
東１,8840,大京,178.0,185.0,178.0,184.0,3520000,,,,,,,,,,,,,,,
東１,8841,テーオーシー,761.0,783.0,759.0,779.0,162300,,,,,,,,,,,,,,,
東１,8842,楽天地,481.0,486.0,476.0,477.0,50000,,,,,,,,,,,,,,,
ＪＱ,8844,コスモスイニシ,393.0,426.0,393.0,426.0,102200,,,,,,,,,,,,,,,
東１,8848,レオパレス２１,530.0,553.0,527.0,545.0,5233500,,,,,,,,,,,,,,,
東１,8850,スターツ,1978.0,2020.0,1950.0,1983.0,271900,,,,,,,,,,,,,,,
東２,8851,アーバンライフ,95.0,101.0,94.0,101.0,155000,,,,,,,,,,,,,,,
東２,8854,日住サ,240.0,240.0,235.0,240.0,11000,,,,,,,,,,,,,,,
東１,8860,フジ住,660.0,660.0,645.0,657.0,97200,,,,,,,,,,,,,,,
東１,8864,空施設,565.0,579.0,564.0,574.0,38600,,,,,,,,,,,,,,,
東１,8869,明和地,515.0,527.0,508.0,524.0,56900,,,,,,,,,,,,,,,
東１,8870,住不販,3070.0,3115.0,3045.0,3075.0,68300,,,,,,,,,,,,,,,
東１,8871,Ｇクレスト,2033.0,2068.0,2004.0,2045.0,109200,,,,,,,,,,,,,,,
東１,8876,リロＨＬＤ,11300.0,11980.0,10910.0,11830.0,112900,,,,,,,,,,,,,,,
東１,8877,エスリード,1192.0,1200.0,1166.0,1185.0,26700,,,,,,,,,,,,,,,
東１,8881,日神不,394.0,402.0,381.0,394.0,117600,,,,,,,,,,,,,,,
ＪＱ,8885,ラ・アトレ,550.0,660.0,550.0,625.0,46600,,,,,,,,,,,,,,,
ＪＱ,8886,ウッドフレンズ,2098.0,2160.0,2048.0,2160.0,2900,,,,,,,,,,,,,,,
ＪＱ,8887,リベレステ,736.0,770.0,720.0,764.0,57800,,,,,,,,,,,,,,,
ＪＱ,8889,アパマンＨＤ,425.0,439.0,425.0,439.0,23600,,,,,,,,,,,,,,,
ＪＱ,8890,レーサム,1051.0,1078.0,1031.0,1071.0,246600,,,,,,,,,,,,,,,
東２,8891,エムジーホーム,545.0,545.0,519.0,526.0,4200,,,,,,,,,,,,,,,
ＪＱ,8892,日本エスコ,245.0,257.0,241.0,256.0,1315600,,,,,,,,,,,,,,,
ＪＱ,8893,新日タテ,37.0,40.0,37.0,40.0,848000,,,,,,,,,,,,,,,
東２,8894,原弘産,34.0,36.0,33.0,35.0,1225000,,,,,,,,,,,,,,,
東１,8897,タカラレーベン,469.0,493.0,464.0,479.0,2177300,,,,,,,,,,,,,,,
ＪＱ,8898,センチュリ２１,1120.0,1146.0,1120.0,1140.0,2300,,,,,,,,,,,,,,,
ＪＱ,8903,サンウッド,566.0,566.0,542.0,546.0,7300,,,,,,,,,,,,,,,
東１,8904,サンヨーナゴヤ,1086.0,1119.0,1070.0,1094.0,79000,,,,,,,,,,,,,,,
東１,8905,イオンモール,1937.0,1969.0,1919.0,1953.0,761300,,,,,,,,,,,,,,,
ＪＱ,8908,毎コムネット,1015.0,1015.0,992.0,992.0,4800,,,,,,,,,,,,,,,
ＪＱ,8909,シノケンＧ,1503.0,1609.0,1500.0,1589.0,97900,,,,,,,,,,,,,,,
東２,8912,エリアクエスト,119.0,124.0,117.0,123.0,192400,,,,,,,,,,,,,,,
東マ,8914,エリアリンク,140.0,142.0,137.0,140.0,927700,,,,,,,,,,,,,,,
東１,8917,ファースト住,1222.0,1298.0,1222.0,1265.0,23800,,,,,,,,,,,,,,,
東１,8918,ランド,16.0,18.0,15.0,18.0,3104600,,,,,,,,,,,,,,,
東１,8920,東祥,3240.0,3440.0,3185.0,3420.0,47000,,,,,,,,,,,,,,,
東マ,8922,ＪＡＭ,108.0,117.0,108.0,116.0,806600,,,,,,,,,,,,,,,
東１,8923,トーセイ,717.0,749.0,713.0,741.0,213300,,,,,,,,,,,,,,,
東２,8925,アルデプロ,94.0,99.0,93.0,99.0,2600800,,,,,,,,,,,,,,,
ＪＱ,8927,明豊エン,97.0,105.0,97.0,103.0,123600,,,,,,,,,,,,,,,
東１,8928,穴吹興,224.0,232.0,224.0,231.0,61000,,,,,,,,,,,,,,,
東２,8929,青山財産,530.0,533.0,464.0,530.0,327000,,,,,,,,,,,,,,,
ＪＱ,8931,和田興,668.0,698.0,668.0,698.0,45400,,,,,,,,,,,,,,,
東１,8933,ＮＴＴ都市,1074.0,1087.0,1045.0,1084.0,1404100,,,,,,,,,,,,,,,
東１,8934,サンフロンテ,855.0,905.0,840.0,885.0,435200,,,,,,,,,,,,,,,
東１,8935,ＦＪネクスト,516.0,537.0,516.0,530.0,78300,,,,,,,,,,,,,,,
ＪＱ,8938,ロジコム,1995.0,2059.0,1995.0,2032.0,11700,,,,,,,,,,,,,,,
東２,8940,インテリックス,641.0,689.0,641.0,670.0,25700,,,,,,,,,,,,,,,
東１,8944,ランビジネス,360.0,369.0,360.0,366.0,22200,,,,,,,,,,,,,,,
東マ,8945,社宅Ｓ,721.0,740.0,719.0,740.0,12900,,,,,,,,,,,,,,,
ＪＱ,8946,エイシアンスタ,121.0,138.0,120.0,134.0,277400,,,,,,,,,,,,,,,
東２,8995,誠建設,670.0,670.0,670.0,670.0,300,,,,,,,,,,,,,,,
東１,8999,グランディ,355.0,364.0,348.0,355.0,111100,,,,,,,,,,,,,,,
東１,9001,東武,513.0,527.0,511.0,526.0,4451000,,,,,,,,,,,,,,,
東１,9003,相鉄ＨＤ,654.0,675.0,654.0,671.0,1958000,,,,,,,,,,,,,,,
東１,9005,東急,815.0,844.0,814.0,842.0,5136000,,,,,,,,,,,,,,,
東１,9006,京急,900.0,921.0,898.0,918.0,2031000,,,,,,,,,,,,,,,
東１,9007,小田急,1043.0,1074.0,1041.0,1072.0,2774000,,,,,,,,,,,,,,,
東１,9008,京王,876.0,898.0,876.0,894.0,2260000,,,,,,,,,,,,,,,
東１,9009,京成,1238.0,1303.0,1237.0,1291.0,2638000,,,,,,,,,,,,,,,
東１,9010,富士急,1180.0,1202.0,1177.0,1199.0,271000,,,,,,,,,,,,,,,
ＪＱ,9012,秩父鉄,193.0,196.0,193.0,196.0,5000,,,,,,,,,,,,,,,
東１,9014,新京成,408.0,409.0,404.0,405.0,69000,,,,,,,,,,,,,,,
東２,9017,新潟交,189.0,189.0,189.0,189.0,3000,,,,,,,,,,,,,,,
東１,9020,ＪＲ東,10855.0,11140.0,10625.0,11085.0,2008900,,,,,,,,,,,,,,,
東１,9021,ＪＲ西,7750.0,8034.0,7704.0,8012.0,1330800,,,,,,,,,,,,,,,
東１,9022,ＪＲ東海,18500.0,19090.0,18460.0,19030.0,706500,,,,,,,,,,,,,,,
東１,9024,西武ＨＤ,2443.0,2509.0,2441.0,2492.0,1120900,,,,,,,,,,,,,,,
東１,9025,鴻池運輸,1270.0,1332.0,1255.0,1322.0,245300,,,,,,,,,,,,,,,
東２,9028,ゼロ,910.0,939.0,904.0,939.0,5100,,,,,,,,,,,,,,,
東２,9029,ヒガシ２１,380.0,389.0,360.0,388.0,20400,,,,,,,,,,,,,,,
東１,9031,西鉄,570.0,589.0,570.0,587.0,848000,,,,,,,,,,,,,,,
東２,9033,広島電,428.0,432.0,428.0,432.0,5000,,,,,,,,,,,,,,,
ＪＱ,9036,東部ネット,1060.0,1090.0,1030.0,1050.0,17100,,,,,,,,,,,,,,,
東１,9037,ハマキョウ,3945.0,4140.0,3945.0,4125.0,38200,,,,,,,,,,,,,,,
東１,9039,サカイ引越,5350.0,5390.0,5170.0,5270.0,24500,,,,,,,,,,,,,,,
名２,9040,大宝運輸,401.0,401.0,401.0,401.0,1000,,,,,,,,,,,,,,,
東１,9041,近鉄ＧＨＤ,409.0,415.0,407.0,414.0,8754000,,,,,,,,,,,,,,,
東１,9042,阪急阪神,700.0,712.0,692.0,709.0,4458000,,,,,,,,,,,,,,,
東１,9044,南海電,596.0,615.0,596.0,613.0,2165000,,,,,,,,,,,,,,,
東１,9045,京阪電,733.0,756.0,732.0,751.0,1289000,,,,,,,,,,,,,,,
東１,9046,神電鉄,357.0,361.0,355.0,359.0,131000,,,,,,,,,,,,,,,
東１,9047,名糖運,684.0,699.0,684.0,691.0,13000,,,,,,,,,,,,,,,
東１,9048,名鉄,461.0,473.0,457.0,472.0,3910000,,,,,,,,,,,,,,,
東２,9049,京福電,221.0,222.0,220.0,222.0,17000,,,,,,,,,,,,,,,
ＪＱ,9051,センコン物,704.0,705.0,704.0,704.0,3000,,,,,,,,,,,,,,,
東１,9052,山陽電,466.0,476.0,464.0,474.0,91000,,,,,,,,,,,,,,,
東２,9055,アルプス物,1467.0,1519.0,1466.0,1469.0,14700,,,,,,,,,,,,,,,
東２,9056,ヒューテック,1004.0,1004.0,985.0,991.0,3600,,,,,,,,,,,,,,,
ＪＱ,9057,遠州トラク,790.0,790.0,790.0,790.0,100,,,,,,,,,,,,,,,
東１,9058,トランコム,6120.0,6520.0,6020.0,6520.0,213800,,,,,,,,,,,,,,,
東２,9059,カンダ,655.0,655.0,634.0,651.0,15200,,,,,,,,,,,,,,,
ＪＱ,9060,日ロジテム,304.0,304.0,304.0,304.0,1000,,,,,,,,,,,,,,,
東１,9062,日通,559.0,574.0,555.0,573.0,4767000,,,,,,,,,,,,,,,
東２,9063,岡山貨,254.0,262.0,242.0,257.0,79000,,,,,,,,,,,,,,,
東１,9064,ヤマトＨＤ,2208.0,2286.0,2204.0,2277.5,2342900,,,,,,,,,,,,,,,
東１,9065,山九,559.0,581.0,555.0,576.0,2561000,,,,,,,,,,,,,,,
東１,9066,日新,336.0,361.0,336.0,359.0,188000,,,,,,,,,,,,,,,
東１,9067,丸運,254.0,254.0,248.0,249.0,19900,,,,,,,,,,,,,,,
東１,9068,丸全運,390.0,402.0,386.0,398.0,105000,,,,,,,,,,,,,,,
東１,9069,センコー,830.0,838.0,803.0,820.0,819000,,,,,,,,,,,,,,,
